Region,Station,Date,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h),Latitude,Longitude
North,Seletar,30/09/2020,0,,,,,,,6.9,27.8,1.4167,103.865
North,Seletar,01/10/2020,0.4,,,,,,,10.4,37.1,1.4167,103.865
North,Seletar,02/10/2020,0.6,,,,,,,10.1,29.5,1.4167,103.865
North,Seletar,03/10/2020,0.4,,,,,,,9.0,25.9,1.4167,103.865
North,Seletar,04/10/2020,0,0.0,0.0,0.0,,,,8.1,29.6,1.4167,103.865
North,Seletar,05/10/2020,0.2,0.2,0.2,0.2,,,,10.4,37.0,1.4167,103.865
North,Seletar,06/10/2020,1.8,1.4,1.8,1.8,,,,11.0,31.5,1.4167,103.865
North,Seletar,07/10/2020,0,0.0,0.0,0.2,,,,6.7,24.1,1.4167,103.865
North,Seletar,08/10/2020,0,0.0,0.0,0.0,,,,12.0,31.5,1.4167,103.865
North,Seletar,09/10/2020,0,0.0,0.0,0.0,,,,8.0,37.0,1.4167,103.865
North,Seletar,10/10/2020,2.2,2.0,2.2,2.2,,,,7.2,50.0,1.4167,103.865
North,Seletar,11/10/2020,18.2,6.8,9.6,13.2,,,,4.5,24.1,1.4167,103.865
North,Seletar,12/10/2020,43.6,31.0,33.0,41.4,,,,7.8,44.4,1.4167,103.865
North,Seletar,13/10/2020,0,0.0,0.0,0.0,,,,8.4,35.2,1.4167,103.865
North,Seletar,14/10/2020,6.8,3.2,3.4,3.6,,,,7.9,42.6,1.4167,103.865
North,Seletar,15/10/2020,13.8,13.2,13.4,13.8,,,,10.4,38.9,1.4167,103.865
North,Seletar,16/10/2020,1.2,1.2,1.2,1.2,,,,8.6,42.6,1.4167,103.865
North,Seletar,17/10/2020,0,0.0,0.0,0.0,,,,9.3,31.5,1.4167,103.865
North,Seletar,18/10/2020,9.2,9.2,9.2,9.2,,,,7.2,46.3,1.4167,103.865
North,Seletar,19/10/2020,0,0.0,0.0,0.0,,,,7.3,24.1,1.4167,103.865
North,Seletar,20/10/2020,1.4,1.0,1.4,1.4,,,,6.0,27.8,1.4167,103.865
North,Seletar,21/10/2020,0.6,0.4,0.6,0.6,,,,7.0,35.2,1.4167,103.865
North,Seletar,22/10/2020,5,1.8,3.2,4.2,,,,8.7,37.0,1.4167,103.865
North,Seletar,23/10/2020,3.2,3.2,3.2,3.2,,,,5.7,25.9,1.4167,103.865
North,Seletar,24/10/2020,0.6,0.6,0.6,0.6,,,,5.0,18.5,1.4167,103.865
North,Seletar,25/10/2020,6.4,4.6,5.8,6.0,,,,7.3,44.4,1.4167,103.865
North,Seletar,26/10/2020,1,0.6,0.8,0.8,,,,5.4,42.6,1.4167,103.865
North,Seletar,27/10/2020,0,0.0,0.0,0.0,,,,6.7,33.3,1.4167,103.865
North,Seletar,28/10/2020,12.4,9.8,12.2,12.2,,,,4.8,29.6,1.4167,103.865
North,Seletar,29/10/2020,0,0.0,0.0,0.0,,,,7.7,29.6,1.4167,103.865
North,Seletar,30/10/2020,0,0.0,0.0,0.0,,,,6.9,25.9,1.4167,103.865
North,Seletar,31/10/2020,28.6,21.4,25.4,26.2,,,,6.2,37.0,1.4167,103.865
North,Seletar,01/11/2020,0,,,,,,,10.1,25.9,1.4167,103.865
North,Seletar,02/11/2020,51,,,,,,,10.1,29.5,1.4167,103.865
North,Seletar,03/11/2020,0,,,,,,,11.2,38.9,1.4167,103.865
North,Seletar,04/11/2020,8.8,8.8,8.8,8.8,,,,9.4,37.0,1.4167,103.865
North,Seletar,05/11/2020,24.4,16.2,19.8,23.6,,,,8.0,33.3,1.4167,103.865
North,Seletar,06/11/2020,11,11.0,11.0,11.0,,,,5.2,33.3,1.4167,103.865
North,Seletar,07/11/2020,0.6,0.6,0.6,0.6,,,,5.7,20.4,1.4167,103.865
North,Seletar,08/11/2020,0,0.0,0.0,0.0,,,,11.0,33.3,1.4167,103.865
North,Seletar,09/11/2020,13.6,13.0,13.0,13.2,,,,8.8,44.4,1.4167,103.865
North,Seletar,10/11/2020,2,1.0,1.4,1.6,,,,10.6,44.4,1.4167,103.865
North,Seletar,11/11/2020,0,0.0,0.0,0.0,,,,7.6,27.8,1.4167,103.865
North,Seletar,12/11/2020,0,0.0,0.0,0.0,,,,6.4,33.3,1.4167,103.865
North,Seletar,13/11/2020,0,0.0,0.0,0.0,,,,11.0,35.2,1.4167,103.865
North,Seletar,14/11/2020,3,1.8,1.8,3.0,,,,6.9,33.3,1.4167,103.865
North,Seletar,15/11/2020,43,20.4,28.0,29.6,,,,10.0,37.0,1.4167,103.865
North,Seletar,16/11/2020,7,1.8,3.2,5.4,,,,12.8,38.9,1.4167,103.865
North,Seletar,17/11/2020,7.6,6.4,6.6,7.2,,,,7.5,35.2,1.4167,103.865
North,Seletar,18/11/2020,0,0.2,0.2,0.2,,,,5.2,24.1,1.4167,103.865
North,Seletar,19/11/2020,17.2,13.6,16.6,16.8,,,,5.6,27.8,1.4167,103.865
North,Seletar,20/11/2020,0.6,0.4,0.6,0.6,,,,4.8,29.6,1.4167,103.865
North,Seletar,21/11/2020,71,51.8,63.6,66.6,,,,6.5,35.2,1.4167,103.865
North,Seletar,22/11/2020,75.4,46.4,66.4,70.8,,,,4.6,55.6,1.4167,103.865
North,Seletar,23/11/2020,27.4,15.2,16.4,16.4,,,,4.9,35.2,1.4167,103.865
North,Seletar,24/11/2020,0.2,0.2,0.2,0.2,,,,4.8,20.4,1.4167,103.865
North,Seletar,25/11/2020,0,0.0,0.0,0.0,,,,6.6,20.4,1.4167,103.865
North,Seletar,26/11/2020,1.6,0.6,1.0,1.4,,,,5.6,20.4,1.4167,103.865
North,Seletar,27/11/2020,0,0.0,0.0,0.0,,,,7.8,24.1,1.4167,103.865
North,Seletar,28/11/2020,3,1.8,2.0,2.8,,,,5.1,38.9,1.4167,103.865
North,Seletar,29/11/2020,0,0.0,0.0,0.0,,,,7.2,22.2,1.4167,103.865
North,Seletar,30/11/2020,0,0.0,0.0,0.0,,,,6.5,27.8,1.4167,103.865
North,Seletar,01/12/2020,0,,,,,,,10.1,29.5,1.4167,103.865
North,Seletar,02/12/2020,0,,,,,,,11.9,31.3,1.4167,103.865
North,Seletar,03/12/2020,0,,,,,,,14.4,35.3,1.4167,103.865
North,Seletar,04/12/2020,5.8,5.2,5.6,5.6,,,,7.5,46.3,1.4167,103.865
North,Seletar,05/12/2020,0,0.0,0.0,0.0,,,,8.6,33.3,1.4167,103.865
North,Seletar,06/12/2020,25.4,12.8,13.2,13.2,,,,4.9,42.6,1.4167,103.865
North,Seletar,07/12/2020,4.2,4.2,4.2,4.2,,,,8.8,42.6,1.4167,103.865
North,Seletar,08/12/2020,2.4,0.8,0.8,1.2,,,,7.3,50.0,1.4167,103.865
North,Seletar,09/12/2020,4.8,1.6,1.8,3.2,,,,6.1,37.0,1.4167,103.865
North,Seletar,10/12/2020,0,0.0,0.0,0.0,,,,15.9,44.4,1.4167,103.865
North,Seletar,11/12/2020,0,0.0,0.0,0.0,,,,10.3,29.6,1.4167,103.865
North,Seletar,12/12/2020,38.2,21.4,22.8,35.6,,,,7.7,44.4,1.4167,103.865
North,Seletar,13/12/2020,0.4,0.2,0.4,0.4,,,,6.5,24.1,1.4167,103.865
North,Seletar,14/12/2020,37.6,30.6,30.8,31.2,,,,7.1,37.0,1.4167,103.865
North,Seletar,15/12/2020,8,7.6,7.8,7.8,,,,5.4,38.9,1.4167,103.865
North,Seletar,16/12/2020,28.6,25.8,26.0,26.2,,,,4.2,44.4,1.4167,103.865
North,Seletar,17/12/2020,17.6,13.4,13.6,17.6,,,,6.9,27.8,1.4167,103.865
North,Seletar,18/12/2020,5.8,1.8,3.4,4.8,,,,5.7,40.7,1.4167,103.865
North,Seletar,19/12/2020,0,0.0,0.0,0.0,,,,8.0,25.9,1.4167,103.865
North,Seletar,20/12/2020,8.6,6.8,7.6,7.6,,,,10.3,46.3,1.4167,103.865
North,Seletar,21/12/2020,0,0.0,0.0,0.2,,,,7.3,37.0,1.4167,103.865
North,Seletar,22/12/2020,0,0.0,0.0,0.0,,,,9.6,27.8,1.4167,103.865
North,Seletar,23/12/2020,0,0.0,0.0,0.0,,,,8.6,31.5,1.4167,103.865
North,Seletar,24/12/2020,8.4,7.8,8.4,8.4,,,,5.6,29.6,1.4167,103.865
North,Seletar,25/12/2020,11,9.2,10.8,11.0,,,,7.2,27.8,1.4167,103.865
North,Seletar,26/12/2020,64.2,42.4,59.8,62.8,,,,13.1,50.0,1.4167,103.865
North,Seletar,27/12/2020,15,14.4,14.4,14.8,,,,8.6,37.0,1.4167,103.865
North,Seletar,28/12/2020,3.8,3.8,3.8,3.8,,,,15.0,42.6,1.4167,103.865
North,Seletar,29/12/2020,2.8,1.6,2.2,2.6,,,,7.2,33.3,1.4167,103.865
North,Seletar,30/12/2020,0,0.0,0.0,0.0,,,,12.3,35.2,1.4167,103.865
North,Seletar,31/12/2020,0,0.0,0.0,0.0,,,,11.4,38.9,1.4167,103.865
North,Seletar,01/01/2021,96.6,19.8,27.6,49.0,24.3,26.9,22.0,9.5,44.4,1.4167,103.865
North,Seletar,02/01/2021,0,0.0,0.0,0.0,26.9,30.5,24.8,16.7,37.0,1.4167,103.865
North,Seletar,03/01/2021,0,0.0,0.0,0.0,28.1,34.1,24.8,12.8,29.6,1.4167,103.865
North,Seletar,04/01/2021,0,0.0,0.0,0.0,29.8,33.3,26.5,7.8,37.0,1.4167,103.865
North,Seletar,05/01/2021,0,0.0,0.0,0.0,28.0,32.5,24.9,7.9,37.0,1.4167,103.865
North,Seletar,06/01/2021,1,0.8,1.0,1.0,28.5,33.5,26.7,6.1,40.7,1.4167,103.865
North,Seletar,07/01/2021,0,0.0,0.0,0.0,29.4,32.6,27.0,11.7,35.2,1.4167,103.865
North,Seletar,08/01/2021,28.2,17.2,26.6,27.6,27.1,31.4,23.3,5.7,46.3,1.4167,103.865
North,Seletar,09/01/2021,3.6,1.6,1.6,1.6,27.7,32.0,25.2,10.6,38.9,1.4167,103.865
North,Seletar,10/01/2021,31.6,12.6,17.2,21.2,26.4,31.0,23.2,8.4,61.1,1.4167,103.865
North,Seletar,11/01/2021,2.8,2.2,2.2,2.8,26.5,31.2,24.8,4.7,35.2,1.4167,103.865
North,Seletar,12/01/2021,0,0.0,0.0,0.0,29.8,33.7,26.7,8.6,33.3,1.4167,103.865
North,Seletar,13/01/2021,1.4,0.8,0.8,1.0,25.3,27.7,23.7,13.2,48.2,1.4167,103.865
North,Seletar,14/01/2021,0,0.0,0.0,0.0,25.8,29.0,23.1,12.8,37.0,1.4167,103.865
North,Seletar,15/01/2021,0,0.0,0.0,0.0,26.8,31.0,23.9,15.2,35.2,1.4167,103.865
North,Seletar,16/01/2021,0,0.0,0.0,0.0,26.8,30.3,24.3,14.7,29.6,1.4167,103.865
North,Seletar,17/01/2021,0,0.0,0.0,0.0,27.1,30.6,24.9,20.7,44.4,1.4167,103.865
North,Seletar,18/01/2021,0,0.0,0.0,0.0,26.4,29.2,24.6,23.2,53.7,1.4167,103.865
North,Seletar,19/01/2021,0,0.0,0.0,0.0,26.2,29.6,23.8,16.9,35.2,1.4167,103.865
North,Seletar,20/01/2021,0,0.0,0.0,0.0,26.3,29.4,23.6,13.7,33.3,1.4167,103.865
North,Seletar,21/01/2021,21.8,10.2,12.6,21.8,26.1,31.1,23.4,12.3,31.5,1.4167,103.865
North,Seletar,22/01/2021,12.4,12.2,12.2,12.4,25.7,30.6,23.5,9.8,38.9,1.4167,103.865
North,Seletar,23/01/2021,27.6,17.2,27.2,27.6,25.7,31.0,23.2,11.1,38.9,1.4167,103.865
North,Seletar,24/01/2021,0,0.0,0.0,0.0,26.4,31.5,23.0,13.1,33.3,1.4167,103.865
North,Seletar,25/01/2021,4.8,4.4,4.4,4.8,26.7,31.4,24.4,13.2,37.0,1.4167,103.865
North,Seletar,26/01/2021,0,0.0,0.0,0.0,27.1,31.8,24.3,12.5,31.5,1.4167,103.865
North,Seletar,27/01/2021,0,0.0,0.0,0.0,26.7,30.5,24.1,11.3,31.5,1.4167,103.865
North,Seletar,28/01/2021,16.6,5.6,6.0,10.6,25.9,30.0,24.2,13.7,38.9,1.4167,103.865
North,Seletar,29/01/2021,0,0.0,0.0,0.0,26.7,30.8,23.9,17.7,37.0,1.4167,103.865
North,Seletar,30/01/2021,0,0.0,0.0,0.0,26.6,31.0,24.5,18.1,44.4,1.4167,103.865
North,Seletar,31/01/2021,3.8,3.0,3.0,3.0,26.3,30.4,23.9,15.2,40.7,1.4167,103.865
North,Seletar,01/02/2021,141.2,17.4,23.4,40.2,23.2,24.5,21.8,7.7,40.7,1.4167,103.865
North,Seletar,02/02/2021,0,0.0,0.0,0.0,26.9,30.2,24.9,16.3,40.7,1.4167,103.865
North,Seletar,03/02/2021,0,0.0,0.0,0.0,28.1,33.9,24.7,16.9,50.0,1.4167,103.865
North,Seletar,04/02/2021,57,44.0,54.8,55.2,28.8,35.0,24.6,6.6,37.0,1.4167,103.865
North,Seletar,05/02/2021,0,0.0,0.0,0.0,29.2,33.6,25.5,9.6,31.5,1.4167,103.865
North,Seletar,06/02/2021,10.2,8.8,10.2,10.2,28.5,32.7,25.3,7.1,35.2,1.4167,103.865
North,Seletar,07/02/2021,3,2.2,3.0,3.0,28.6,33.2,26.1,5.9,25.9,1.4167,103.865
North,Seletar,08/02/2021,0.2,0.2,0.2,0.2,28.0,32.4,25.1,6.4,31.5,1.4167,103.865
North,Seletar,09/02/2021,89.4,24.6,41.0,68.6,25.5,28.3,23.0,7.7,46.3,1.4167,103.865
North,Seletar,10/02/2021,0.2,0.2,0.2,0.4,26.3,29.6,23.2,5.6,31.5,1.4167,103.865
North,Seletar,11/02/2021,16.4,6.2,10.6,14.0,26.1,31.5,24.0,6.3,50.0,1.4167,103.865
North,Seletar,12/02/2021,13.6,4.8,5.8,10.6,25.7,28.2,22.6,8.5,50.0,1.4167,103.865
North,Seletar,13/02/2021,0,0.0,0.0,0.0,27.2,32.0,24.6,16.4,37.0,1.4167,103.865
North,Seletar,14/02/2021,0,0.0,0.0,0.0,26.7,31.1,24.4,16.4,38.9,1.4167,103.865
North,Seletar,15/02/2021,0,0.0,0.0,0.0,26.7,31.7,23.7,18.1,38.9,1.4167,103.865
North,Seletar,16/02/2021,0,0.0,0.0,0.0,26.4,31.2,23.4,16.1,35.2,1.4167,103.865
North,Seletar,17/02/2021,0,0.0,0.0,0.0,26.7,31.5,23.1,17.3,37.0,1.4167,103.865
North,Seletar,18/02/2021,0,0.0,0.0,0.0,26.6,31.8,22.4,21.2,48.2,1.4167,103.865
North,Seletar,19/02/2021,0,0.0,0.0,0.0,26.9,31.3,24.2,21.1,46.3,1.4167,103.865
North,Seletar,20/02/2021,0,0.0,0.0,0.0,26.9,31.4,24.4,21.3,42.6,1.4167,103.865
North,Seletar,21/02/2021,0,0.0,0.0,0.0,26.9,31.6,24.4,18.6,35.2,1.4167,103.865
North,Seletar,22/02/2021,0,0.0,0.0,0.0,27.0,32.4,23.5,17.1,37.0,1.4167,103.865
North,Seletar,23/02/2021,0,0.0,0.0,0.0,26.8,32.1,23.1,14.6,31.5,1.4167,103.865
North,Seletar,24/02/2021,5.6,4.2,4.4,5.6,26.3,30.6,23.2,11.9,29.6,1.4167,103.865
North,Seletar,25/02/2021,0,0.0,0.0,0.0,27.4,33.0,24.0,10.5,27.8,1.4167,103.865
North,Seletar,26/02/2021,0,0.0,0.0,0.0,27.8,34.3,23.8,9.6,29.6,1.4167,103.865
North,Seletar,27/02/2021,0,0.0,0.0,0.0,28.4,34.4,25.0,8.3,29.6,1.4167,103.865
North,Seletar,28/02/2021,0,0.0,0.0,0.0,28.2,34.4,25.0,10.7,29.6,1.4167,103.865
North,Seletar,01/03/2021,4.6,1.4,2.4,3.4,23.9,25.5,23.1,5.0,14.8,1.4167,103.865
North,Seletar,02/03/2021,0,0.0,0.0,0.0,26.9,31.0,24.6,17.0,37.0,1.4167,103.865
North,Seletar,03/03/2021,0,0.0,0.0,0.0,28.5,33.8,24.9,15.0,38.9,1.4167,103.865
North,Seletar,04/03/2021,4.2,3.4,3.4,3.8,27.6,33.6,24.7,5.6,37.0,1.4167,103.865
North,Seletar,05/03/2021,0,0.0,0.0,0.0,29.3,33.5,26.3,9.0,31.5,1.4167,103.865
North,Seletar,06/03/2021,0,0.0,0.0,0.0,29.4,33.4,25.9,7.6,31.5,1.4167,103.865
North,Seletar,07/03/2021,0.2,0.2,0.2,0.2,27.9,32.4,25.5,5.0,25.9,1.4167,103.865
North,Seletar,08/03/2021,9.8,8.4,9.0,9.4,28.3,33.1,22.2,7.7,53.7,1.4167,103.865
North,Seletar,09/03/2021,0,0.0,0.0,0.0,27.7,31.9,24.7,5.6,24.1,1.4167,103.865
North,Seletar,10/03/2021,0,0.0,0.0,0.0,28.3,32.6,24.5,6.3,24.1,1.4167,103.865
North,Seletar,11/03/2021,9.4,7.4,8.4,8.4,26.8,31.3,24.4,5.3,27.8,1.4167,103.865
North,Seletar,12/03/2021,0,0.0,0.0,0.0,27.0,30.8,24.6,9.3,42.6,1.4167,103.865
North,Seletar,13/03/2021,12.6,6.4,9.6,12.0,26.6,33.1,24.5,9.0,46.3,1.4167,103.865
North,Seletar,14/03/2021,4.6,4.4,4.4,4.4,27.3,30.8,24.7,12.4,29.6,1.4167,103.865
North,Seletar,15/03/2021,30.2,23.0,27.0,30.2,27.1,32.5,24.1,12.0,40.7,1.4167,103.865
North,Seletar,16/03/2021,2,1.6,1.6,1.6,27.7,31.9,24.6,10.4,25.9,1.4167,103.865
North,Seletar,17/03/2021,57.6,39.6,54.2,57.6,26.8,32.9,22.6,6.5,50.0,1.4167,103.865
North,Seletar,18/03/2021,24.8,13.8,22.0,24.8,27.0,33.6,23.8,7.0,38.9,1.4167,103.865
North,Seletar,19/03/2021,15,11.2,15.0,15.0,28.0,33.7,25.2,8.0,38.9,1.4167,103.865
North,Seletar,20/03/2021,17.6,16.6,17.6,17.6,27.3,32.6,23.6,6.7,46.3,1.4167,103.865
North,Seletar,21/03/2021,0,0.0,0.0,0.0,28.0,34.2,25.2,8.3,27.8,1.4167,103.865
North,Seletar,22/03/2021,0,0.0,0.0,0.0,28.3,33.6,25.5,13.2,46.3,1.4167,103.865
North,Seletar,23/03/2021,0,0.0,0.0,0.0,27.5,32.6,25.2,10.0,38.9,1.4167,103.865
North,Seletar,24/03/2021,7.6,1.4,2.0,3.2,26.0,31.0,24.6,5.8,35.2,1.4167,103.865
North,Seletar,25/03/2021,0.6,0.6,0.6,0.6,26.2,29.0,24.6,8.8,29.6,1.4167,103.865
North,Seletar,26/03/2021,0,0.0,0.0,0.0,28.3,33.0,25.1,11.0,29.6,1.4167,103.865
North,Seletar,27/03/2021,3.2,1.6,1.8,3.2,26.7,31.6,24.1,7.9,48.2,1.4167,103.865
North,Seletar,28/03/2021,0,0.0,0.0,0.0,28.3,33.5,24.5,6.2,24.1,1.4167,103.865
North,Seletar,29/03/2021,45.6,24.8,30.6,45.6,26.5,32.4,23.6,6.4,53.7,1.4167,103.865
North,Seletar,30/03/2021,0.6,0.6,0.6,0.6,27.4,33.7,24.4,6.1,33.3,1.4167,103.865
North,Seletar,31/03/2021,6,3.0,3.6,5.4,28.5,33.2,23.9,7.2,37.0,1.4167,103.865
North,Seletar,01/04/2021,0,0.0,0.0,0.0,25.1,28.1,23.0,5.2,20.4,1.4167,103.865
North,Seletar,02/04/2021,0,0.0,0.0,0.0,26.7,31.2,23.7,18.3,44.4,1.4167,103.865
North,Seletar,03/04/2021,0,0.0,0.0,0.0,28.5,33.9,25.3,16.4,40.7,1.4167,103.865
North,Seletar,04/04/2021,14.4,4.4,7.4,7.6,27.2,29.9,24.2,5.5,29.6,1.4167,103.865
North,Seletar,05/04/2021,0,0.0,0.0,0.0,28.7,33.1,26.3,6.5,33.3,1.4167,103.865
North,Seletar,06/04/2021,0,0.6,0.6,0.6,29.6,34.1,26.7,7.9,38.9,1.4167,103.865
North,Seletar,07/04/2021,3,1.2,1.4,2.4,26.4,28.7,24.5,5.6,31.5,1.4167,103.865
North,Seletar,08/04/2021,5.2,4.4,4.4,5.2,27.2,29.8,23.7,8.2,50.0,1.4167,103.865
North,Seletar,09/04/2021,16.8,14.0,16.6,16.8,28.1,33.5,23.3,8.9,38.9,1.4167,103.865
North,Seletar,10/04/2021,0,0.0,0.0,0.0,28.9,33.7,25.2,6.3,24.1,1.4167,103.865
North,Seletar,11/04/2021,38.8,27.4,37.8,38.8,26.7,32.7,23.0,6.3,50.0,1.4167,103.865
North,Seletar,12/04/2021,0,0.0,0.0,0.0,27.3,31.1,25.2,11.4,42.6,1.4167,103.865
North,Seletar,13/04/2021,0.8,0.8,0.8,0.8,28.1,32.3,25.3,5.6,44.4,1.4167,103.865
North,Seletar,14/04/2021,2.4,2.4,2.4,2.4,28.4,33.9,25.1,5.5,31.5,1.4167,103.865
North,Seletar,15/04/2021,31.2,22.4,24.6,25.8,26.4,33.0,23.5,5.4,46.3,1.4167,103.865
North,Seletar,16/04/2021,0,0.2,0.2,0.2,27.3,31.0,24.6,5.0,31.5,1.4167,103.865
North,Seletar,17/04/2021,73.4,29.4,42.6,44.4,25.2,29.6,22.7,5.2,51.9,1.4167,103.865
North,Seletar,18/04/2021,4.4,3.4,4.0,4.4,27.1,34.4,23.8,4.6,29.6,1.4167,103.865
North,Seletar,19/04/2021,11,11.0,11.0,11.0,27.1,31.3,23.7,5.2,40.7,1.4167,103.865
North,Seletar,20/04/2021,0,0.0,0.0,0.0,28.5,33.6,24.6,5.7,33.3,1.4167,103.865
North,Seletar,21/04/2021,3.6,3.6,3.6,3.6,28.8,34.2,26.4,6.7,29.6,1.4167,103.865
North,Seletar,22/04/2021,23.8,17.2,20.2,21.4,26.7,31.4,23.7,5.4,35.2,1.4167,103.865
North,Seletar,23/04/2021,0,0.0,0.0,0.0,28.1,31.9,24.4,6.0,27.8,1.4167,103.865
North,Seletar,24/04/2021,8.8,2.8,5.0,6.8,26.2,28.6,24.1,5.6,48.2,1.4167,103.865
North,Seletar,25/04/2021,0,0.0,0.0,0.0,28.9,33.8,24.6,6.2,24.1,1.4167,103.865
North,Seletar,26/04/2021,66.2,50.0,64.0,66.2,27.3,32.9,23.4,7.1,53.7,1.4167,103.865
North,Seletar,27/04/2021,1.4,1.2,1.2,1.4,27.3,31.7,34.7,4.9,24.1,1.4167,103.865
North,Seletar,28/04/2021,0.4,0.4,0.4,0.4,28.0,32.7,24.7,5.3,27.8,1.4167,103.865
North,Seletar,29/04/2021,0,0.0,0.0,0.0,28.4,33.9,25.3,6.5,31.5,1.4167,103.865
North,Seletar,30/04/2021,15.6,7.2,12.6,12.6,27.4,32.1,25.4,4.6,27.8,1.4167,103.865
North,Seletar,01/05/2021,0,0.0,0.0,0.0,26.7,31.1,23.8,8.6,38.9,1.4167,103.865
North,Seletar,02/05/2021,0,0.0,0.0,0.0,26.9,32.1,23.7,15.0,38.9,1.4167,103.865
North,Seletar,03/05/2021,0,0.0,0.0,0.0,28.8,34.3,26.1,16.7,35.2,1.4167,103.865
North,Seletar,04/05/2021,32.2,24.2,29.6,31.2,27.0,32.8,24.8,4.9,48.2,1.4167,103.865
North,Seletar,05/05/2021,16.8,10.0,12.0,16.0,27.0,32.1,24.9,5.6,31.5,1.4167,103.865
North,Seletar,06/05/2021,6.8,5.8,6.8,6.8,28.9,33.8,24.2,6.9,59.3,1.4167,103.865
North,Seletar,07/05/2021,12.8,11.6,12.6,12.6,27.3,31.0,23.6,9.0,48.2,1.4167,103.865
North,Seletar,08/05/2021,0,0.0,0.0,0.0,29.2,33.4,26.0,9.6,29.6,1.4167,103.865
North,Seletar,09/05/2021,0,0.0,0.0,0.0,28.5,33.4,25.8,8.3,29.6,1.4167,103.865
North,Seletar,10/05/2021,0.6,0.6,0.6,0.6,27.4,28.6,24.8,6.3,46.3,1.4167,103.865
North,Seletar,11/05/2021,35,15.4,16.6,28.4,26.0,31.6,23.5,4.6,29.6,1.4167,103.865
North,Seletar,12/05/2021,0,0.0,0.0,0.0,27.3,30.2,25.4,12.3,35.2,1.4167,103.865
North,Seletar,13/05/2021,29.4,14.8,21.0,22.4,27.9,33.5,25.1,4.9,31.5,1.4167,103.865
North,Seletar,14/05/2021,2.2,8.4,8.6,8.6,28.2,32.5,26.4,4.9,31.5,1.4167,103.865
North,Seletar,15/05/2021,0.4,0.4,0.4,0.4,28.1,32.2,25.3,6.1,37.0,1.4167,103.865
North,Seletar,16/05/2021,0,0.0,0.0,0.0,29.0,33.9,25.4,5.0,24.1,1.4167,103.865
North,Seletar,17/05/2021,21.4,14.0,15.2,15.2,27.6,31.1,23.2,5.4,38.9,1.4167,103.865
North,Seletar,18/05/2021,39.4,17.8,24.4,30.4,26.3,29.6,23.6,6.3,46.3,1.4167,103.865
North,Seletar,19/05/2021,0,0.0,0.0,0.0,27.7,30.0,25.4,4.2,16.7,1.4167,103.865
North,Seletar,20/05/2021,0,0.0,0.0,0.0,28.7,32.9,25.3,5.2,24.1,1.4167,103.865
North,Seletar,21/05/2021,9.4,3.2,4.6,6.8,27.5,32.8,24.6,5.7,38.9,1.4167,103.865
North,Seletar,22/05/2021,0,0.0,0.0,0.0,27.5,30.8,25.5,7.5,27.8,1.4167,103.865
North,Seletar,23/05/2021,0,0.0,0.0,0.0,29.2,33.1,25.4,7.3,24.1,1.4167,103.865
North,Seletar,24/05/2021,7.4,7.2,7.4,7.4,29.4,34.6,26.4,8.3,25.9,1.4167,103.865
North,Seletar,25/05/2021,0,0.0,0.0,0.0,30.0,33.7,27.0,10.0,31.5,1.4167,103.865
North,Seletar,26/05/2021,0,0.0,0.0,0.0,29.4,33.6,27.4,8.8,35.2,1.4167,103.865
North,Seletar,27/05/2021,27.6,27.6,27.6,27.6,28.5,32.5,24.8,5.4,40.7,1.4167,103.865
North,Seletar,28/05/2021,0,0.0,0.0,0.0,28.7,34.4,25.2,6.1,27.8,1.4167,103.865
North,Seletar,29/05/2021,0.8,0.8,0.8,0.8,28.2,32.1,26.4,6.4,22.2,1.4167,103.865
North,Seletar,30/05/2021,0,0.0,0.0,0.0,28.9,34.0,26.3,5.3,25.9,1.4167,103.865
North,Seletar,31/05/2021,0.2,0.2,0.2,0.2,29.2,33.3,25.2,7.5,38.9,1.4167,103.865
North,Seletar,01/06/2021,0.4,0.4,0.4,0.4,26.7,29.9,24.9,9.0,35.2,1.4167,103.865
North,Seletar,02/06/2021,0,0.0,0.0,0.0,27.5,32.1,24.9,18.4,40.7,1.4167,103.865
North,Seletar,03/06/2021,0,0.0,0.0,0.0,28.6,33.7,25.6,18.8,38.9,1.4167,103.865
North,Seletar,04/06/2021,2.8,2.8,2.8,2.8,27.3,33.2,24.9,6.8,40.7,1.4167,103.865
North,Seletar,05/06/2021,9.6,5.0,6.8,8.4,27.1,30.2,25.2,3.9,27.8,1.4167,103.865
North,Seletar,06/06/2021,0,0.0,0.0,0.0,29.4,33.3,25.4,8.7,33.3,1.4167,103.865
North,Seletar,07/06/2021,19,16.6,17.0,17.2,26.9,30.4,23.0,5.8,44.4,1.4167,103.865
North,Seletar,08/06/2021,0,0.0,0.0,0.0,28.6,32.9,25.8,9.4,35.2,1.4167,103.865
North,Seletar,09/06/2021,26.4,4.6,4.6,7.2,27.4,33.8,24.8,6.4,42.6,1.4167,103.865
North,Seletar,10/06/2021,0,0.0,0.0,0.0,29.2,33.1,25.6,8.6,37.0,1.4167,103.865
North,Seletar,11/06/2021,3.8,2.2,2.2,2.2,27.6,33.0,24.1,5.2,29.6,1.4167,103.865
